status,title,company,location,date,blurb,tags,link,id,provider,query,locale,wage,remoteness,state_zip,state,city,job_level
NEW,data processor,Alternative Funding Solutions,"Uniondale, NY 11556",10/16/2024,"Accurately input data into databases, spreadsheets, or other data management systems. Verify the accuracy and completeness of data entered. Perform regular data backups to ensure information integrity…","Job types: Full-time
Shifts: 8 hour shift
Job types cc: Full-time
Schedules: 8 hour shift",https://www.indeed.com/m/viewjob?jk=5cf466b1430c2f0b,IndeedScraperUSAEng_5cf466b1430c2f0b,IndeedScraperUSAEng,Data,USA_ENGLISH,$40000 - $60000 yearly,UNKNOWN, NY 11556,NY,Uniondale,Entry-Level
NEW,"data scientist, trading operations",The Voleon Group,"Berkeley, CA",10/5/2024,Design and implement systems to ensure data correctness and monitor data health in data stores and live feeds. The Voleon Group has formed a new team to help advance our data-driven investment…,"Job types: Full-time
Remote: Hybrid work
Benefits: AD&D insurance, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching, Referral program
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=57979538f9da77c1,IndeedScraperUSAEng_57979538f9da77c1,IndeedScraperUSAEng,Data,USA_ENGLISH,$150000 - $190000 yearly,TEMPORARILY_REMOTE, CA,CA,Berkeley,Mid-Level
NEW,privacy & data counsel,Zeta Global,"New York, NY",10/7/2024,"Support commercial contracting with data partners, vendors, and clients; Process and track subpoenas and other legal requests for data; and. Provide legal counsel to Zeta Global and its subsidiary…","Benefits: Employee stock purchase plan, Health insurance, Unlimited paid time off, Dental insurance, Vision insurance, Employee discount, Pet insurance",https://www.indeed.com/m/viewjob?jk=c40f5f5cf6c5dc65,IndeedScraperUSAEng_c40f5f5cf6c5dc65,IndeedScraperUSAEng,Data,USA_ENGLISH,$130000 - $160000 yearly,UNKNOWN, NY,NY,New York,Mid-Level
NEW,sports data operator - baseball/softball (ca - bay area),Realplay,"San Francisco, CA 94103",10/5/2024,"Realplay is hiring for applicants with a passion for baseball, softball, or sports data collection. The ideal candidate should have the desire to play a key role within an innovative team that’s…","Job types: Part-time
Job types cc: Part-time",https://www.indeed.com/m/viewjob?jk=00ef2c2ff6c90156,IndeedScraperUSAEng_00ef2c2ff6c90156,IndeedScraperUSAEng,Data,USA_ENGLISH,$15 - $18.5 hourly,UNKNOWN, CA 94103,CA,San Francisco,Entry-Level
NEW,summer co-op 2025 - data analytics consumer care,Keurig Dr Pepper,"Frisco, TX",11/8/2024,"Experience with statistics, data analytics, process optimization a plus. Data analysis reporting: Develop skills in analyzing data and creating insightful reports. Full-time; 40 hours per week.","Job types: Full-time
Benefits: Health insurance, Lunch & learns
Job types cc: Full-time
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=36845213f5db903b,IndeedScraperUSAEng_36845213f5db903b,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Frisco,Mid-Level
NEW,remote imperva data security sme,"WaveStrong, Inc.","San Ramon, CA",11/13/2024,"Knowledge of data protection regulations (e.g., GDPR, CCPA). We are looking for a Remote Imperva Data Security SME experienced with Imperva solutions to protect sensitive data across platforms.","Job types: Full-time
Remote: Remote
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=5c185afddad9c387,IndeedScraperUSAEng_5c185afddad9c387,IndeedScraperUSAEng,Data,USA_ENGLISH,,FULLY_REMOTE, CA,CA,San Ramon,Mid-Level
NEW,emr indexer,"FirstHealth of the Carolinas, Inc.","Pinehurst, NC 28374",10/3/2024,"EMR Indexers prepare, scan, and index incoming paper charts from the hospital clinical areas as well as the ambulatory clinics. They are required to index incoming electronic records via the document…","Job types: Part-time
Job types cc: Part-time",https://www.indeed.com/m/viewjob?jk=6a3571fb1dfdd9ed,IndeedScraperUSAEng_6a3571fb1dfdd9ed,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, NC 28374,NC,Pinehurst,Mid-Level
NEW,data center tech,Circet USA,"Plano, TX",10/17/2024,"O Physically routing the cables that supply AC and/or DC power or transmit data in various technical spaces. O Identify, label, and terminate cables that supply AC and/or DC power or transmit data.","Job types: Full-time
Benefits: Health savings account, Disability insurance, Health insurance, Dental insurance, 401(k), Paid time off, Vision insurance, Life insurance
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=5b05681df138a892,IndeedScraperUSAEng_5b05681df138a892,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Plano,Entry-Level
NEW,database administrator,Visiontron Corp,"Holtsville, NY 11742",10/3/2024,"Job Overview What You Need to Know About Us: Visiontron, a family-owned, Holtsville-based manufacturing company, is hiring for a Database Administrator. This position offers an exciting…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=46a19fffa05d35b2,IndeedScraperUSAEng_46a19fffa05d35b2,IndeedScraperUSAEng,Data,USA_ENGLISH,$75000 - $100000 yearly,UNKNOWN, NY 11742,NY,Holtsville,Entry-Level
NEW,applied scientist,"Amazon Development Center U.S., Inc.","New York, NY",11/6/2024,"- PhD, or Master's degree and 4+ years of CS, CE, ML or related field experience - Experience in patents or publications at top-tier peer-reviewed conferences or journals - Experience programming in…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=a38d7a92454ec5c5,IndeedScraperUSAEng_a38d7a92454ec5c5,IndeedScraperUSAEng,Data,USA_ENGLISH,$136000 - $222200 yearly,UNKNOWN, NY,NY,New York,Mid-Level
NEW,"rvp, data cloud sales",Salesforce,"San Francisco, CA 94105",11/13/2024,"Expertise in modern cloud data platforms (e.g., Snowflake, Databricks, Big Query) and data analytics tools (e.g., Tableau), acquired through years of technology sales experience.","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=14d7b87b26f375ba,IndeedScraperUSAEng_14d7b87b26f375ba,IndeedScraperUSAEng,Data,USA_ENGLISH,$215500 - $288250 yearly,UNKNOWN, CA 94105,CA,San Francisco,Senior-Level
NEW,data reviewer - 12pm to 8:30 pm monday to friday,PDI,"Orangeburg, NY 10962",10/9/2024,"First Time Right data review resulting in no nonconformities. CGMP/regulatory and data integrity experience is preferred. This position also performs data review of stability studies, R&D studies,…","Job types: Full-time
Benefits: Profit sharing, Paid parental leave, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Dental insurance, Flexible spending account, Paid time off, Flextime, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Employee discount, Prescription drug insurance, Pet insurance
Job types cc: Full-time
Schedules: Flextime, Monday to Friday",https://www.indeed.com/m/viewjob?jk=3096f9c144e6e526,IndeedScraperUSAEng_3096f9c144e6e526,IndeedScraperUSAEng,Data,USA_ENGLISH,$70000 - $80000 yearly,UNKNOWN, NY 10962,NY,Orangeburg,Entry-Level
NEW,data center project architect,HDR,"Dallas, TX",10/5/2024,"As a Project Architect at HDR you will work on projects in a variety of sectors with a focus on technology and data center projects. In the role of Data Center Project Architect, we'll count on you to…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=2fe0edeff58832c8,IndeedScraperUSAEng_2fe0edeff58832c8,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Dallas,Mid-Level
NEW,image processing & pattern recognition programmers,PerformanceStar,"Santa Clara, CA 95051",10/15/2024,Experience creating data visualization tools. Experience building data driven image classification models. Build flexible platform for performing image analysis on large data sets.,"Job types: Part-time, Full-time
Job types cc: Part-time, Full-time",https://www.indeed.com/m/viewjob?jk=72fd694f4e439a3e,IndeedScraperUSAEng_72fd694f4e439a3e,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, CA 95051,CA,Santa Clara,Mid-Level
NEW,data scientist - san francisco,Rad Hires,"Stanford, CA",10/5/2024,Work with large datasets and perform data analysis. Develop and implement data science models to solve business problems. Work with other team members to develop and implement data science solutions.,"Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=a832a83cfc9f5844,IndeedScraperUSAEng_a832a83cfc9f5844,IndeedScraperUSAEng,Data,USA_ENGLISH,$150000 - $170000 yearly,UNKNOWN, CA,CA,Stanford,Mid-Level
NEW,data steward,Legrand North America,"West Hartford, CT 06110",10/29/2024,"Request data adaptations and manipulation within the data structure and taxonomy by following established processes. Manage all data projects across the division, including individual business unit…","Job types: Full-time
Remote: Remote
Benefits: Paid parental leave, Health insurance, Dental insurance, Paid time off, Parental leave, Vision insurance, 401(k) matching, Volunteer time off
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=405989dca38eb240,IndeedScraperUSAEng_405989dca38eb240,IndeedScraperUSAEng,Data,USA_ENGLISH,,FULLY_REMOTE, CT 06110,CT,West Hartford,Entry-Level
NEW,outbound call center data collection agent,Titan Technologies,"Dallas, TX 75202",10/5/2024,"Telaforce, a Titan Technologies company, is HIRING in the heart of downtown Dallas! Day Shift/No Weekends! 40 hours per week 401k with Company match up to 5% HSA ($50/month company contribution) 11…","Job types: Full-time
Shifts: Day shift
Benefits: Commuter assistance, Health savings account, Paid holidays, 401(k) matching
Job types cc: Full-time
Schedules: No weekends, Day shift, Weekends & holidays off",https://www.indeed.com/m/viewjob?jk=c9092973e3e30eca,IndeedScraperUSAEng_c9092973e3e30eca,IndeedScraperUSAEng,Data,USA_ENGLISH,$19.81 - $19.81 hourly,UNKNOWN, TX 75202,TX,Dallas,Entry-Level
NEW,professor of data science,University of North Texas,"Denton, TX 76203",10/26/2024,"We are seeking exceptional candidates with interests in a wide range of topics within the foundations and applications of data science, machine learning, data visualization, artificial intelligence,…","Job types: Full-time
Job types cc: Full-time, Tenured, Tenure track",https://www.indeed.com/m/viewjob?jk=30ad244fa7b7bf94,IndeedScraperUSAEng_30ad244fa7b7bf94,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX 76203,TX,Denton,Mid-Level
NEW,fraud risk data scientist,Bill.com,"San Jose, CA",10/5/2024,Experience solving problems related to risk using data science and analytics. The incumbent will be working on data science projects related to key risk department initiatives.,"Benefits: Health savings account, Employee stock purchase plan, Paid holidays, Disability insurance, Health insurance, Dental insurance, 401(k), Flexible spending account, Paid time off, Employee assistance program, Vision insurance, Employee discount, Life insurance",https://www.indeed.com/m/viewjob?jk=e081235b94689c6a,IndeedScraperUSAEng_e081235b94689c6a,IndeedScraperUSAEng,Data,USA_ENGLISH,$110200 - $132100 yearly,UNKNOWN, CA,CA,San Jose,Mid-Level
NEW,professional database administrator,Gainwell Technologies LLC,"Sacramento, CA",11/5/2024,"Develops complex data retrieval queries and optimizes data queries within programs for performance and maintainability. Analyzes and determines informational needs and elements, data relationships and…","Job types: Full-time
Benefits: Health insurance, Tuition reimbursement, 401(k) matching
Job types cc: Full-time
Schedules: Weekends as needed",https://www.indeed.com/m/viewjob?jk=087274b50196e465,IndeedScraperUSAEng_087274b50196e465,IndeedScraperUSAEng,Data,USA_ENGLISH,$60900 - $87000 yearly,UNKNOWN, CA,CA,Sacramento,Entry-Level
NEW,"data scientist, tiktok ads-vertical solutions",TikTok,"Mountain View, CA 94041",10/7/2024,"Work with data scientists across the organization to up level data-driven strategies. Embedded within the product team, data scientists are responsible for setting product goals in the right direction…","Benefits: Paid parental leave, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, RSU, Paid time off, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Paid sick time",https://www.indeed.com/m/viewjob?jk=5b6e4f7b47e7e223,IndeedScraperUSAEng_5b6e4f7b47e7e223,IndeedScraperUSAEng,Data,USA_ENGLISH,$153000 - $296000 yearly,UNKNOWN, CA 94041,CA,Mountain View,Senior-Level
NEW,data scientist - tiktok live,TikTok,"San Jose, CA",10/3/2024,"Research data science theories and methodology, improve analysis efficiency and data product tools. Identify growth opportunities with data analytics, and drive business decisions.","Remote: Hybrid work
Benefits: Paid parental leave, Health savings account, AD&D insurance, Paid holidays, Disability insurance, Health insurance, Dental insurance, Flexible spending account, RSU, Paid time off, Parental leave, Employee assistance program, Vision insurance, 401(k) matching, Paid sick time",https://www.indeed.com/m/viewjob?jk=b6c29afed3203e8e,IndeedScraperUSAEng_b6c29afed3203e8e,IndeedScraperUSAEng,Data,USA_ENGLISH,$144000 - $240000 yearly,TEMPORARILY_REMOTE, CA,CA,San Jose,Senior-Level
NEW,data analytics strategy consultant,Health Care Service Corporation,"Richardson, TX",10/6/2024,"This advanced professional will report into our Data & Analytics Solutions (DAS) office. This individual is an expert in strategic planning and roadmap development with familiarity with Data,…","Job types: Full-time
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=f7d69d34bc5bf63a,IndeedScraperUSAEng_f7d69d34bc5bf63a,IndeedScraperUSAEng,Data,USA_ENGLISH,$107300 - $193800 yearly,UNKNOWN, TX,TX,Richardson,Mid-Level
NEW,"vp, data analytics - content",Gartner,"Irving, TX 75039",11/8/2024,"Initiatives/projects involve data definition, data pull, technical understanding of Gartner data, analyze for insights, build recommendations, visualize data, scale through automate visualizations and…","Remote: Hybrid work
Benefits: Paid time off, 401(k) matching",https://www.indeed.com/m/viewjob?jk=d82d8f51f0cd47ec,IndeedScraperUSAEng_d82d8f51f0cd47ec,IndeedScraperUSAEng,Data,USA_ENGLISH,$160000 - $217350 yearly,TEMPORARILY_REMOTE, TX 75039,TX,Irving,Mid-Level
NEW,"data scientist, sales operations & automation",AppFolio,"Dallas, TX",10/3/2024,"Experience using dbt (data build tool). Efficiency – able to quickly iterate on data generation and refinement. Experience working with sales, CRM, or marketing data.","Job types: Full-time
Job types cc: Full-time
Schedules: On call",https://www.indeed.com/m/viewjob?jk=e827a79d9f93bc3a,IndeedScraperUSAEng_e827a79d9f93bc3a,IndeedScraperUSAEng,Data,USA_ENGLISH,$114400 - $143000 yearly,UNKNOWN, TX,TX,Dallas,Mid-Level
NEW,data scientist,Amazee Global Ventures Inc,"Irving, TX",10/28/2024,"Knowledge of ETL frameworks, data pipeline management tools, and data workflow systems. Big Data Management: Oversee the design and optimization of data architectures, pipelines, and large-scale…","Job types: Full-time, Contract
Job types cc: Full-time, Contract
Schedules: Monday to Friday",https://www.indeed.com/m/viewjob?jk=2d6e3c03ddf8b1e7,IndeedScraperUSAEng_2d6e3c03ddf8b1e7,IndeedScraperUSAEng,Data,USA_ENGLISH,$55 - $60 hourly,UNKNOWN, TX,TX,Irving,Mid-Level
NEW,superintendent,T5 Data Centers,"Dallas, TX",11/2/2024,"The Superintendent is responsible for providing on-site coordination for all phases of T5 Data Center construction projects, including coordinating subcontractors, material and equipment, ensuring…","Job types: Full-time
Benefits: Paid holidays, Health insurance, Dental insurance, Paid time off, Vision insurance, 401(k) matching
Job types cc: Full-time",https://www.indeed.com/m/viewjob?jk=2d412db43e324829,IndeedScraperUSAEng_2d412db43e324829,IndeedScraperUSAEng,Data,USA_ENGLISH,,UNKNOWN, TX,TX,Dallas,Senior-Level
